CompanyName,Name,City,E_Province,Latitude,Longitude,E_NAIC_Name,CO2_eq,E_Units,Symbol,Report_Year,E_DetailPageURL
ExxonMobil Canada Properties,Venture Platform,Venture Platform,Nova Scotia,44.059399999999997,-59.575400000000002,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111254&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TransCanada Gas Storage Partnership,Edson Gas Storage Facility,Edson,Alberta,53.676679999999998,-116.787599999999998,Other Warehousing and Storage,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111370&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
PETRONAS Energy Canada Ltd.,Caribou B-19-H,Fort St John,British Columbia,57.343649999999997,-122.610870000000006,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111911&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Paramount Resources Ltd.,TRILOGY TWO CREEK 07-04,,Alberta,54.418100000000003,-116.361999999999995,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111099&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Bonavista Energy Corporation,Willesden Gn 16-12-42-6W5,Willesden,Alberta,52.608350000000002,-114.723519999999994,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111688&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
SemCams Midstream ULC,Wapiti 12-16 CS,Grande Cache,Alberta,54.539720000000003,-117.880030000000005,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112248&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Whitecap Resources Inc.,101/06-26-032-24W3/0 (4B8-26) SWB,Oakdale,Saskatchewan,0.000000000000000,0.000000000000000,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111610&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Valley Power LP,Valley Power LP,Drayton Valley,Alberta,53.206299999999999,-114.983999999999995,Other Electric Power Generation,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110700&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ember Resources Inc.,01-03-035-19W4,,Alberta,51.972149999999999,-112.630439999999993,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112128&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Waste Management of Canada Corporation,West Edmonton Landfill,Edmonton,Alberta,53.584099999999999,-113.614400000000003,Waste Treatment and Disposal,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110352&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Atlantic Power LP,Kapuskasing Power Plant,Kapuskasing,Ontario,49.390900000000002,-82.437299999999993,Fossil-Fuel Electric Power Generation,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110410&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Whitecap Resources Inc.,102/01-21-028-24W3/0 (1C1-20) SWB,Kindersley,Saskatchewan,51.403880000000001,-109.335329999999999,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111890&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
ExxonMobil Canada Properties,Alma Platform,Alma Platform,Nova Scotia,43.401400000000002,-60.308100000000003,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111947&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Torxen Energy Ltd.,Wintering Hills West Sweet Gas Plant 06-17-025-20W4,,Alberta,51.130690000000001,-112.763850000000005,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112020&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tidewater Midstream and Infrastructure Ltd.,Paddle River Sour Gas Processing Plant,Paddle River,Alberta,53.902500000000003,-115.190230000000000,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111704&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Imperial Oil Resources,Bonnie Glen Gas Plant,Thorsby,Alberta,0.000000000000000,0.000000000000000,Conventional Oil and Gas Extraction,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110023&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Taqa North Ltd.,BEARBERRY 07-09 GGS,,Alberta,51.814940000000000,-114.932000000000002,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112284&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
PepsiCo Canada ULC,Pepsico Aliments Canada - Usine de Lauzon,Lévis,Quebec,46.818600000000004,-71.134399999999999,Other Snack Food Manufacturing,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111830&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Newfoundland and Labrador Hydro,Holyrood Combustion Turbine,Holyrood,Newfoundland and Labrador,47.451329999999999,-53.096570000000000,Fossil-Fuel Electric Power Generation,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110839&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Cleo Energy Corp.,Signalta Sedgewick 16-04-042-12W4,,Alberta,52.591270000000002,-111.666049999999998,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112101&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Husky Oil Operations Limited,CELTIC BT 03-17-052-23W3,Frenchman Butte,Saskatchewan,53.484499999999997,-109.363060000000004,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111967&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ember Resources Inc.,06-24-039-23W4 Alix,Stettler,Alberta,52.366500000000002,-113.191800000000001,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111871&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Baytex Energy Ltd,HARMON VALLEY 05-13-084-19W5,Harmon Valley,Alberta,56.280880000000003,-116.872789999999995,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111446&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Expert Manufacturing Inc.,Expert Manufacturing Inc.,Concord,Ontario,43.787830000000000,-79.475200000000001,Office Furniture (except Wood) Manufacturing,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110703&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Crescent Point Energy Corp.,Viewfield Oil SWB 06-18,,Saskatchewan,49.557479999999998,-103.217309999999998,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111578&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ember Resources Inc.,NEVIS NORTH 06-11-042-23W4,Mirror,Alberta,52.604900000000001,-113.196299999999994,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111867&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Produits Techni-Seal,PRODUITS TECHNI-SEAL - CANDIAC,Candiac,Quebec,45.371800000000000,-73.524799999999999,All Other Miscellaneous Chemical Product Manufacturing,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110630&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Hanson Brick,Hanson Brick - Burlington,Burlington,Ontario,0.000000000000000,0.000000000000000,All Other Non-Metallic Mineral Product Manufacturing,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110474&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Plasco Energy Group,Plasco Trail Road,Ottawa,Ontario,45.232500000000002,-75.770799999999994,Other Electric Power Generation,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110532&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tidewater Midstream and Infrastructure Ltd.,Marten Creek Sour Gas Plant 10-02,,Alberta,55.643999999999998,-114.659700000000001,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111024&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ember Resources Inc.,AG20 ABGS0084730 BASHAW 13-20 GGS,Bashaw,Alberta,52.723570000000002,-113.167299999999997,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112424&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Lynx Energy ULC,Penhold Central Battery 15-29,Penhold C,Alberta,52.124699999999997,-113.677199999999999,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111985&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tundra Oil & Gas Limited,Sinclair C02 03-04-008-29 W1M,Sinclair,Manitoba,0.000000000000000,0.000000000000000,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111592&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Lake Superior Power,Lake Superior Power,Sault Ste Marie,Ontario,46.515490000000000,-84.369079999999997,Fossil-Fuel Electric Power Generation,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110335&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Devon Canada Corporation,Horse-Leland Gas Plant,,Alberta,0.000000000000000,0.000000000000000,Conventional Oil and Gas Extraction,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110450&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Catalyst Paper Corporation,Elk Falls Division,Campbell River,British Columbia,0.000000000000000,0.000000000000000,Newsprint Mills,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110102&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Canadian Natural Resources Limited,Anderson Gas Battery 15-03,,Alberta,55.998030000000000,-118.532420000000002,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111640&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ramshorn Canada Investments limited,PW Inj. Facility,British Columbia,British Columbia,0.000000000000000,0.000000000000000,Conventional Oil and Gas Extraction,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110734&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Capital Power (Alberta) Limited Partnership,Clover Bar Landfill Gas Generating Station,Edmonton,Alberta,53.596200000000003,-113.332099999999997,Other Electric Power Generation,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110875&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Husky Oil Operations Limited,Sylvan Lake Gas Plant 01-21-038-02W5,Sylvan Lake,Alberta,52.275700000000001,-114.218800000000002,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111145&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Surge Energy Inc.,Sawn Lake Battery 12-29-091-12W5,,Alberta,56.924999999999997,-115.902600000000007,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112263&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Graymont (QC) Inc.,Usine de Joliette,Joliette,Quebec,46.013399999999997,-73.457599999999999,Lime Manufacturing,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110153&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Compagnie Abitibi Consolidated du Canada,Division Belgo,Shawinigan,Quebec,0.000000000000000,0.000000000000000,Newsprint Mills,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110087&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ramshorn Canada a division of Nabors Drilling Canada Limited,Ramshorn Canada LFO,British Columbia,British Columbia,59.806199999999997,-122.715999999999994,Conventional Oil and Gas Extraction,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110741&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Waste Management of Canada Corporation,Thorhild,Edmonton,Alberta,53.584420000000001,-113.612930000000006,Waste Treatment and Disposal,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111916&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Waste Management of Canada Corporation,Ottawa Landfill,Ottawa,Ontario,45.285499999999999,-75.963399999999993,Waste Treatment and Disposal,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110339&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Tourmaline Oil Corp,Mulligan Fourth Creek 15-13-082-09-W6,Grande Prairie,Alberta,56.115699999999997,-119.262100000000004,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112080&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Moly-Cop Canada,Molycop Canada Plant 2,Kamloops,British Columbia,50.655980000000000,-120.097030000000004,Iron Foundries,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112554&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Baytex Energy Ltd,13-13-031-22W3,,Saskatchewan,51.661140000000003,-108.983459999999994,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112076&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Trident Exploration Corp,Mikwan Gas Plant 05-19-035-22W4,Elnora,Alberta,52.017299999999999,-113.148799999999994,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111141&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Caltex Resources Ltd.,Bodo 9-14,Municipal District of Provost ,Alberta,52.181010000000001,-110.031070000000000,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111953&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Progress Energy Canada Ltd.,Progress Town South D-059-J/094-B-16,Fort St. John,British Columbia,56.965840000000000,-122.230549999999994,Oil and gas extraction (except oil sands),,kilotonnes of carbon dioxide equivalents (kt CO2 eq),0,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111358&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
